Year;Week;Week Ending;typecode;Commodity;CSX
2017;36;9.09.2017;12;Chemicals;9432
2017;36;9.09.2017;13;Petroleum & Petroleum Products;2371
2017;36;9.09.2017;14;Stone, Clay & Glass Products;2007
2017;36;9.09.2017;15;Coke;740
2017;36;9.09.2017;16;Primary Metal Products;2292
2017;36;9.09.2017;17;Automotive;7516
2017;36;9.09.2017;18;Iron & Steel Scrap;910
2017;36;9.09.2017;19;Waste & Nonferrous Scrap;2234
2017;36;9.09.2017;20;All Other Carloads;1042
2017;36;9.09.2017;C;Containers;45763
2017;36;9.09.2017;T;Trailers;1646
2017;35;2.09.2017;01;Grain;2118
2017;35;2.09.2017;02;Farm Products (ex. Grain);145
2017;35;2.09.2017;03;Metallic ores;973
2017;35;2.09.2017;04;Coal;18426
2017;35;2.09.2017;05;Crushed Stone, Sand & Gravel;5658
2017;35;2.09.2017;06;Phosphate Rock;2968
2017;35;2.09.2017;07;Grain Mill Products;1862
2017;35;2.09.2017;08;Food Products;1913
2017;35;2.09.2017;09;Primary Forest Products;574
2017;35;2.09.2017;10;Lumber & Wood Products;1118
2017;35;2.09.2017;11;Pulp & Paper Products;2772
2017;35;2.09.2017;12;Chemicals;9946
2017;35;2.09.2017;13;Petroleum & Petroleum Products;2497
2017;35;2.09.2017;14;Stone, Clay & Glass Products;2283
2017;35;2.09.2017;15;Coke;1030
2017;35;2.09.2017;16;Primary Metal Products;2426
2017;35;2.09.2017;17;Automotive;9417
2017;35;2.09.2017;18;Iron & Steel Scrap;1107
2017;35;2.09.2017;19;Waste & Nonferrous Scrap;2658
2017;35;2.09.2017;20;All Other Carloads;1621
2017;35;2.09.2017;C;Containers;53856
2017;35;2.09.2017;T;Trailers;1996
2017;34;26.08.2017;01;Grain;1973
2017;34;26.08.2017;02;Farm Products (ex. Grain);200
2017;34;26.08.2017;03;Metallic ores;698
2017;34;26.08.2017;04;Coal;17880
2017;34;26.08.2017;05;Crushed Stone, Sand & Gravel;5282
2017;34;26.08.2017;06;Phosphate Rock;3705
2017;34;26.08.2017;07;Grain Mill Products;2149
2017;34;26.08.2017;08;Food Products;2078
2017;34;26.08.2017;09;Primary Forest Products;529
2017;34;26.08.2017;10;Lumber & Wood Products;1100
2017;34;26.08.2017;11;Pulp & Paper Products;2473
2017;34;26.08.2017;12;Chemicals;10160
2017;34;26.08.2017;13;Petroleum & Petroleum Products;2240
2017;34;26.08.2017;14;Stone, Clay & Glass Products;2318
2017;34;26.08.2017;15;Coke;1142
2017;34;26.08.2017;16;Primary Metal Products;2555
2017;34;26.08.2017;17;Automotive;8820
2017;34;26.08.2017;18;Iron & Steel Scrap;1091
2017;34;26.08.2017;19;Waste & Nonferrous Scrap;2643
2017;34;26.08.2017;20;All Other Carloads;1377
2017;34;26.08.2017;C;Containers;54694
2017;34;26.08.2017;T;Trailers;1842
2017;33;19.08.2017;01;Grain;1746
2017;33;19.08.2017;02;Farm Products (ex. Grain);179
2017;33;19.08.2017;03;Metallic ores;787
2017;33;19.08.2017;04;Coal;16821
2017;33;19.08.2017;05;Crushed Stone, Sand & Gravel;4962
2017;33;19.08.2017;06;Phosphate Rock;3682
2017;33;19.08.2017;07;Grain Mill Products;1767
2017;33;19.08.2017;08;Food Products;2254
2017;33;19.08.2017;09;Primary Forest Products;577
2017;33;19.08.2017;10;Lumber & Wood Products;1027
2017;33;19.08.2017;11;Pulp & Paper Products;2450
2017;33;19.08.2017;12;Chemicals;10961
2017;33;19.08.2017;13;Petroleum & Petroleum Products;2332
2017;33;19.08.2017;14;Stone, Clay & Glass Products;2128
2017;33;19.08.2017;15;Coke;1079
2017;33;19.08.2017;16;Primary Metal Products;2371
2017;33;19.08.2017;17;Automotive;8131
2017;33;19.08.2017;18;Iron & Steel Scrap;1036
2017;33;19.08.2017;19;Waste & Nonferrous Scrap;2665
2017;33;19.08.2017;20;All Other Carloads;1743
2017;33;19.08.2017;C;Containers;54183
2017;33;19.08.2017;T;Trailers;1784
2017;32;12.08.2017;01;Grain;1901
2017;32;12.08.2017;02;Farm Products (ex. Grain);203
2017;32;12.08.2017;03;Metallic ores;670
2017;32;12.08.2017;04;Coal;16533
2017;32;12.08.2017;05;Crushed Stone, Sand & Gravel;5278
2017;32;12.08.2017;06;Phosphate Rock;3627
2017;32;12.08.2017;07;Grain Mill Products;2038
2017;32;12.08.2017;08;Food Products;1945
2017;32;12.08.2017;09;Primary Forest Products;404
2017;32;12.08.2017;10;Lumber & Wood Products;990
2017;32;12.08.2017;11;Pulp & Paper Products;2513
2017;32;12.08.2017;12;Chemicals;9934
2017;32;12.08.2017;13;Petroleum & Petroleum Products;2285
2017;32;12.08.2017;14;Stone, Clay & Glass Products;2207
2017;32;12.08.2017;15;Coke;910
2017;32;12.08.2017;16;Primary Metal Products;2164
2017;32;12.08.2017;17;Automotive;8388
2017;32;12.08.2017;18;Iron & Steel Scrap;1036
2017;32;12.08.2017;19;Waste & Nonferrous Scrap;2597
2017;32;12.08.2017;20;All Other Carloads;1227
2017;32;12.08.2017;C;Containers;54898
2017;32;12.08.2017;T;Trailers;1834
2017;31;5.08.2017;01;Grain;2371
2017;31;5.08.2017;02;Farm Products (ex. Grain);227
2017;31;5.08.2017;03;Metallic ores;808
2017;31;5.08.2017;04;Coal;14280
2017;31;5.08.2017;05;Crushed Stone, Sand & Gravel;5214
2017;31;5.08.2017;06;Phosphate Rock;3682
2017;31;5.08.2017;07;Grain Mill Products;1839
2017;31;5.08.2017;08;Food Products;2190
2017;31;5.08.2017;09;Primary Forest Products;526
2017;31;5.08.2017;10;Lumber & Wood Products;1113
2017;31;5.08.2017;11;Pulp & Paper Products;2691
2017;31;5.08.2017;12;Chemicals;10427
2017;31;5.08.2017;13;Petroleum & Petroleum Products;2503
2017;31;5.08.2017;14;Stone, Clay & Glass Products;2244
2017;31;5.08.2017;15;Coke;985
2017;31;5.08.2017;16;Primary Metal Products;2384
2017;31;5.08.2017;17;Automotive;7471
2017;31;5.08.2017;18;Iron & Steel Scrap;950
2017;31;5.08.2017;19;Waste & Nonferrous Scrap;2907
2017;31;5.08.2017;20;All Other Carloads;2722
2017;31;5.08.2017;C;Containers;53731
2017;31;5.08.2017;T;Trailers;1892
2017;30;29.07.2017;01;Grain;2173
2017;30;29.07.2017;02;Farm Products (ex. Grain);207
2017;30;29.07.2017;03;Metallic ores;1053
2017;30;29.07.2017;04;Coal;14484
2017;30;29.07.2017;05;Crushed Stone, Sand & Gravel;5205
2017;30;29.07.2017;06;Phosphate Rock;3676
2017;30;29.07.2017;07;Grain Mill Products;1928
2017;30;29.07.2017;08;Food Products;2082
2017;30;29.07.2017;09;Primary Forest Products;488
2017;30;29.07.2017;10;Lumber & Wood Products;1051
2017;30;29.07.2017;11;Pulp & Paper Products;2594
2017;30;29.07.2017;12;Chemicals;10591
2017;30;29.07.2017;13;Petroleum & Petroleum Products;2464
2017;30;29.07.2017;14;Stone, Clay & Glass Products;2312
2017;30;29.07.2017;15;Coke;1085
2017;30;29.07.2017;16;Primary Metal Products;2266
2017;30;29.07.2017;17;Automotive;7985
2017;30;29.07.2017;18;Iron & Steel Scrap;1195
2017;30;29.07.2017;19;Waste & Nonferrous Scrap;2553
2017;30;29.07.2017;20;All Other Carloads;1469
2017;30;29.07.2017;C;Containers;54630
2017;30;29.07.2017;T;Trailers;2058
2017;29;22.07.2017;01;Grain;1824
2017;29;22.07.2017;02;Farm Products (ex. Grain);232
2017;29;22.07.2017;03;Metallic ores;765
2017;29;22.07.2017;04;Coal;13666
2017;29;22.07.2017;05;Crushed Stone, Sand & Gravel;4811
2017;29;22.07.2017;06;Phosphate Rock;3426
2017;29;22.07.2017;07;Grain Mill Products;1739
2017;29;22.07.2017;08;Food Products;2203
2017;29;22.07.2017;09;Primary Forest Products;524
2017;29;22.07.2017;10;Lumber & Wood Products;950
2017;29;22.07.2017;11;Pulp & Paper Products;2757
2017;29;22.07.2017;12;Chemicals;10057
2017;29;22.07.2017;13;Petroleum & Petroleum Products;2165
2017;29;22.07.2017;14;Stone, Clay & Glass Products;2355
2017;29;22.07.2017;15;Coke;779
2017;29;22.07.2017;16;Primary Metal Products;2280
2017;29;22.07.2017;17;Automotive;7088
2017;29;22.07.2017;18;Iron & Steel Scrap;1220
2017;29;22.07.2017;19;Waste & Nonferrous Scrap;2466
2017;29;22.07.2017;20;All Other Carloads;1493
2017;29;22.07.2017;C;Containers;52145
2017;29;22.07.2017;T;Trailers;1921
2017;28;15.07.2017;01;Grain;3560
2017;28;15.07.2017;02;Farm Products (ex. Grain);170
2017;28;15.07.2017;03;Metallic ores;927
2017;28;15.07.2017;04;Coal;15719
2017;28;15.07.2017;05;Crushed Stone, Sand & Gravel;5497
2017;28;15.07.2017;06;Phosphate Rock;3590
2017;28;15.07.2017;07;Grain Mill Products;1848
2017;28;15.07.2017;08;Food Products;1969
2017;28;15.07.2017;09;Primary Forest Products;536
2017;28;15.07.2017;10;Lumber & Wood Products;1054
2017;28;15.07.2017;11;Pulp & Paper Products;2704
2017;28;15.07.2017;12;Chemicals;10797
2017;28;15.07.2017;13;Petroleum & Petroleum Products;2362
2017;28;15.07.2017;14;Stone, Clay & Glass Products;2355
2017;28;15.07.2017;15;Coke;908
2017;28;15.07.2017;16;Primary Metal Products;2310
2017;28;15.07.2017;17;Automotive;6764
2017;28;15.07.2017;18;Iron & Steel Scrap;1101
2017;28;15.07.2017;19;Waste & Nonferrous Scrap;2985
2017;28;15.07.2017;20;All Other Carloads;2091
2017;28;15.07.2017;C;Containers;52267
2017;28;15.07.2017;T;Trailers;1957
2017;27;8.07.2017;01;Grain;2173
2017;27;8.07.2017;02;Farm Products (ex. Grain);196
2017;27;8.07.2017;03;Metallic ores;541
2017;27;8.07.2017;04;Coal;11846
2017;27;8.07.2017;05;Crushed Stone, Sand & Gravel;3852
2017;27;8.07.2017;06;Phosphate Rock;3734
2017;27;8.07.2017;07;Grain Mill Products;1991
2017;27;8.07.2017;08;Food Products;2072
2017;27;8.07.2017;09;Primary Forest Products;460
2017;27;8.07.2017;10;Lumber & Wood Products;1134
2017;27;8.07.2017;11;Pulp & Paper Products;2878
2017;27;8.07.2017;12;Chemicals;9848
2017;27;8.07.2017;13;Petroleum & Petroleum Products;2428
2017;27;8.07.2017;14;Stone, Clay & Glass Products;1959
2017;27;8.07.2017;15;Coke;984
2017;27;8.07.2017;16;Primary Metal Products;2280
2017;27;8.07.2017;17;Automotive;6533
2017;27;8.07.2017;18;Iron & Steel Scrap;811
2017;27;8.07.2017;19;Waste & Nonferrous Scrap;2436
2017;27;8.07.2017;20;All Other Carloads;1275
2017;27;8.07.2017;C;Containers;45251
2017;27;8.07.2017;T;Trailers;1643
2017;26;1.07.2017;01;Grain;2763
2017;26;1.07.2017;02;Farm Products (ex. Grain);248
2017;26;1.07.2017;03;Metallic ores;1084
2017;26;1.07.2017;04;Coal;16617
2017;26;1.07.2017;05;Crushed Stone, Sand & Gravel;5064
2017;26;1.07.2017;06;Phosphate Rock;3458
2017;26;1.07.2017;07;Grain Mill Products;2125
2017;26;1.07.2017;08;Food Products;2094
2017;26;1.07.2017;09;Primary Forest Products;491
2017;26;1.07.2017;10;Lumber & Wood Products;1158
2017;26;1.07.2017;11;Pulp & Paper Products;2828
2017;26;1.07.2017;12;Chemicals;10077
2017;26;1.07.2017;13;Petroleum & Petroleum Products;2673
2017;26;1.07.2017;14;Stone, Clay & Glass Products;2439
2017;26;1.07.2017;15;Coke;981
2017;26;1.07.2017;16;Primary Metal Products;2727
2017;26;1.07.2017;17;Automotive;9113
2017;26;1.07.2017;18;Iron & Steel Scrap;1224
2017;26;1.07.2017;19;Waste & Nonferrous Scrap;2706
2017;26;1.07.2017;20;All Other Carloads;1250
2017;26;1.07.2017;C;Containers;54648
2017;26;1.07.2017;T;Trailers;1994
2017;25;24.06.2017;01;Grain;3131
2017;25;24.06.2017;02;Farm Products (ex. Grain);245
2017;25;24.06.2017;03;Metallic ores;657
2017;25;24.06.2017;04;Coal;16567
2017;25;24.06.2017;05;Crushed Stone, Sand & Gravel;5653
2017;25;24.06.2017;06;Phosphate Rock;3490
2017;25;24.06.2017;07;Grain Mill Products;1934
2017;25;24.06.2017;08;Food Products;2173
2017;25;24.06.2017;09;Primary Forest Products;601
2017;25;24.06.2017;10;Lumber & Wood Products;1075
2017;25;24.06.2017;11;Pulp & Paper Products;2519
2017;25;24.06.2017;12;Chemicals;10217
2017;25;24.06.2017;13;Petroleum & Petroleum Products;2536
2017;25;24.06.2017;14;Stone, Clay & Glass Products;2217
2017;25;24.06.2017;15;Coke;821
2017;25;24.06.2017;16;Primary Metal Products;2312
2017;25;24.06.2017;17;Automotive;8734
2017;25;24.06.2017;18;Iron & Steel Scrap;1144
2017;25;24.06.2017;19;Waste & Nonferrous Scrap;2953
2017;25;24.06.2017;20;All Other Carloads;1193
2017;25;24.06.2017;C;Containers;55423
2017;25;24.06.2017;T;Trailers;2055
2017;24;17.06.2017;01;Grain;2129
2017;24;17.06.2017;02;Farm Products (ex. Grain);221
2017;24;17.06.2017;03;Metallic ores;928
2017;24;17.06.2017;04;Coal;14642
2017;24;17.06.2017;05;Crushed Stone, Sand & Gravel;5071
2017;24;17.06.2017;06;Phosphate Rock;3631
2017;24;17.06.2017;07;Grain Mill Products;2019
2017;24;17.06.2017;08;Food Products;2092
2017;24;17.06.2017;09;Primary Forest Products;525
2017;24;17.06.2017;10;Lumber & Wood Products;1135
2017;24;17.06.2017;11;Pulp & Paper Products;2671
2017;24;17.06.2017;12;Chemicals;10027
2017;24;17.06.2017;13;Petroleum & Petroleum Products;2461
2017;24;17.06.2017;14;Stone, Clay & Glass Products;2440
2017;24;17.06.2017;15;Coke;1063
2017;24;17.06.2017;16;Primary Metal Products;2427
2017;24;17.06.2017;17;Automotive;9147
2017;24;17.06.2017;18;Iron & Steel Scrap;1084
2017;24;17.06.2017;19;Waste & Nonferrous Scrap;2808
2017;24;17.06.2017;20;All Other Carloads;1583
2017;24;17.06.2017;C;Containers;53411
2017;24;17.06.2017;T;Trailers;2004
2017;23;10.06.2017;01;Grain;2304
2017;23;10.06.2017;02;Farm Products (ex. Grain);180
2017;23;10.06.2017;03;Metallic ores;656
2017;23;10.06.2017;04;Coal;15481
2017;23;10.06.2017;05;Crushed Stone, Sand & Gravel;5114
2017;23;10.06.2017;06;Phosphate Rock;3563
2017;23;10.06.2017;07;Grain Mill Products;2146
2017;23;10.06.2017;08;Food Products;2056
2017;23;10.06.2017;09;Primary Forest Products;597
2017;23;10.06.2017;10;Lumber & Wood Products;1158
2017;23;10.06.2017;11;Pulp & Paper Products;2927
2017;23;10.06.2017;12;Chemicals;10314
2017;23;10.06.2017;13;Petroleum & Petroleum Products;2323
2017;23;10.06.2017;14;Stone, Clay & Glass Products;2590
2017;23;10.06.2017;15;Coke;841
2017;23;10.06.2017;16;Primary Metal Products;2365
2017;23;10.06.2017;17;Automotive;9008
2017;23;10.06.2017;18;Iron & Steel Scrap;1116
2017;23;10.06.2017;19;Waste & Nonferrous Scrap;2660
2017;23;10.06.2017;20;All Other Carloads;1297
2017;23;10.06.2017;C;Containers;53433
2017;23;10.06.2017;T;Trailers;1897
2017;22;3.06.2017;01;Grain;2710
2017;22;3.06.2017;02;Farm Products (ex. Grain);200
2017;22;3.06.2017;03;Metallic ores;954
2017;22;3.06.2017;04;Coal;16156
2017;22;3.06.2017;05;Crushed Stone, Sand & Gravel;4713
2017;22;3.06.2017;06;Phosphate Rock;3905
2017;22;3.06.2017;07;Grain Mill Products;1959
2017;22;3.06.2017;08;Food Products;2059
2017;22;3.06.2017;09;Primary Forest Products;498
2017;22;3.06.2017;10;Lumber & Wood Products;1083
2017;22;3.06.2017;11;Pulp & Paper Products;2965
2017;22;3.06.2017;12;Chemicals;9962
2017;22;3.06.2017;13;Petroleum & Petroleum Products;2697
2017;22;3.06.2017;14;Stone, Clay & Glass Products;2180
2017;22;3.06.2017;15;Coke;1098
2017;22;3.06.2017;16;Primary Metal Products;2384
2017;22;3.06.2017;17;Automotive;7864
2017;22;3.06.2017;18;Iron & Steel Scrap;1181
2017;22;3.06.2017;19;Waste & Nonferrous Scrap;2786
2017;22;3.06.2017;20;All Other Carloads;1186
2017;22;3.06.2017;C;Containers;49362
2017;22;3.06.2017;T;Trailers;1678
2017;21;27.05.2017;01;Grain;2561
2017;21;27.05.2017;02;Farm Products (ex. Grain);224
2017;21;27.05.2017;03;Metallic ores;878
2017;21;27.05.2017;04;Coal;14581
2017;21;27.05.2017;05;Crushed Stone, Sand & Gravel;5584
2017;21;27.05.2017;06;Phosphate Rock;4086
2017;21;27.05.2017;07;Grain Mill Products;2190
2017;21;27.05.2017;08;Food Products;2421
2017;21;27.05.2017;09;Primary Forest Products;436
2017;21;27.05.2017;10;Lumber & Wood Products;1210
2017;21;27.05.2017;11;Pulp & Paper Products;2754
2017;21;27.05.2017;12;Chemicals;10606
2017;21;27.05.2017;13;Petroleum & Petroleum Products;2603
2017;21;27.05.2017;14;Stone, Clay & Glass Products;2299
2017;21;27.05.2017;15;Coke;1025
2017;21;27.05.2017;16;Primary Metal Products;2752
2017;21;27.05.2017;17;Automotive;9659
2017;21;27.05.2017;18;Iron & Steel Scrap;1380
2017;21;27.05.2017;19;Waste & Nonferrous Scrap;2876
2017;21;27.05.2017;20;All Other Carloads;1280
2017;21;27.05.2017;C;Containers;55134
2017;21;27.05.2017;T;Trailers;1892
2017;20;20.05.2017;01;Grain;2284
2017;20;20.05.2017;02;Farm Products (ex. Grain);205
2017;20;20.05.2017;03;Metallic ores;776
2017;20;20.05.2017;04;Coal;14510
2017;20;20.05.2017;05;Crushed Stone, Sand & Gravel;5293
2017;20;20.05.2017;06;Phosphate Rock;3473
2017;20;20.05.2017;07;Grain Mill Products;2035
2017;20;20.05.2017;08;Food Products;2104
2017;20;20.05.2017;09;Primary Forest Products;317
2017;20;20.05.2017;10;Lumber & Wood Products;1283
2017;20;20.05.2017;11;Pulp & Paper Products;2627
2017;20;20.05.2017;12;Chemicals;10209
2017;20;20.05.2017;13;Petroleum & Petroleum Products;2618
2017;20;20.05.2017;14;Stone, Clay & Glass Products;2423
2017;20;20.05.2017;15;Coke;984
2017;20;20.05.2017;16;Primary Metal Products;2436
2017;20;20.05.2017;17;Automotive;9423
2017;20;20.05.2017;18;Iron & Steel Scrap;1280
2017;20;20.05.2017;19;Waste & Nonferrous Scrap;2816
2017;20;20.05.2017;20;All Other Carloads;1731
2017;20;20.05.2017;C;Containers;54161
2017;20;20.05.2017;T;Trailers;1860
2017;19;13.05.2017;01;Grain;2573
2017;19;13.05.2017;02;Farm Products (ex. Grain);232
2017;19;13.05.2017;03;Metallic ores;888
2017;19;13.05.2017;04;Coal;13957
2017;19;13.05.2017;05;Crushed Stone, Sand & Gravel;5235
2017;19;13.05.2017;06;Phosphate Rock;3812
2017;19;13.05.2017;07;Grain Mill Products;1957
2017;19;13.05.2017;08;Food Products;2415
2017;19;13.05.2017;09;Primary Forest Products;403
2017;19;13.05.2017;10;Lumber & Wood Products;1339
2017;19;13.05.2017;11;Pulp & Paper Products;2776
2017;19;13.05.2017;12;Chemicals;11860
2017;19;13.05.2017;13;Petroleum & Petroleum Products;2466
2017;19;13.05.2017;14;Stone, Clay & Glass Products;2499
2017;19;13.05.2017;15;Coke;1005
2017;19;13.05.2017;16;Primary Metal Products;2373
2017;19;13.05.2017;17;Automotive;9730
2017;19;13.05.2017;18;Iron & Steel Scrap;1336
2017;19;13.05.2017;19;Waste & Nonferrous Scrap;2983
2017;19;13.05.2017;20;All Other Carloads;1463
2017;19;13.05.2017;C;Containers;53421
2017;19;13.05.2017;T;Trailers;1898
2017;18;6.05.2017;01;Grain;2541
2017;18;6.05.2017;02;Farm Products (ex. Grain);176
2017;18;6.05.2017;03;Metallic ores;925
2017;18;6.05.2017;04;Coal;15494
2017;18;6.05.2017;05;Crushed Stone, Sand & Gravel;5182
2017;18;6.05.2017;06;Phosphate Rock;3722
2017;18;6.05.2017;07;Grain Mill Products;1901
2017;18;6.05.2017;08;Food Products;2062
2017;18;6.05.2017;09;Primary Forest Products;451
2017;18;6.05.2017;10;Lumber & Wood Products;1224
2017;18;6.05.2017;11;Pulp & Paper Products;2560
2017;18;6.05.2017;12;Chemicals;10982
2017;18;6.05.2017;13;Petroleum & Petroleum Products;2535
2017;18;6.05.2017;14;Stone, Clay & Glass Products;2399
2017;18;6.05.2017;15;Coke;1123
2017;18;6.05.2017;16;Primary Metal Products;2246
2017;18;6.05.2017;17;Automotive;8536
2017;18;6.05.2017;18;Iron & Steel Scrap;1218
2017;18;6.05.2017;19;Waste & Nonferrous Scrap;2732
2017;18;6.05.2017;20;All Other Carloads;1508
2017;18;6.05.2017;C;Containers;51170
2017;18;6.05.2017;T;Trailers;2004
2017;17;29.04.2017;01;Grain;2370
2017;17;29.04.2017;02;Farm Products (ex. Grain);212
2017;17;29.04.2017;03;Metallic ores;799
2017;17;29.04.2017;04;Coal;14673
2017;17;29.04.2017;05;Crushed Stone, Sand & Gravel;5269
2017;17;29.04.2017;06;Phosphate Rock;3533
2017;17;29.04.2017;07;Grain Mill Products;2066
2017;17;29.04.2017;08;Food Products;2076
2017;17;29.04.2017;09;Primary Forest Products;467
2017;17;29.04.2017;10;Lumber & Wood Products;1289
2017;17;29.04.2017;11;Pulp & Paper Products;2606
2017;17;29.04.2017;12;Chemicals;10936
2017;17;29.04.2017;13;Petroleum & Petroleum Products;2378
2017;17;29.04.2017;14;Stone, Clay & Glass Products;2491
2017;17;29.04.2017;15;Coke;814
2017;17;29.04.2017;16;Primary Metal Products;2836
2017;17;29.04.2017;17;Automotive;8565
2017;17;29.04.2017;18;Iron & Steel Scrap;1352
2017;17;29.04.2017;19;Waste & Nonferrous Scrap;2419
2017;17;29.04.2017;20;All Other Carloads;1589
2017;17;29.04.2017;C;Containers;52387
2017;17;29.04.2017;T;Trailers;1879
2017;16;22.04.2017;01;Grain;2873
2017;16;22.04.2017;02;Farm Products (ex. Grain);208
2017;16;22.04.2017;03;Metallic ores;806
2017;16;22.04.2017;04;Coal;13992
2017;16;22.04.2017;05;Crushed Stone, Sand & Gravel;5564
2017;16;22.04.2017;06;Phosphate Rock;3518
2017;16;22.04.2017;07;Grain Mill Products;1982
2017;16;22.04.2017;08;Food Products;1838
2017;16;22.04.2017;09;Primary Forest Products;583
2017;16;22.04.2017;10;Lumber & Wood Products;1259
2017;16;22.04.2017;11;Pulp & Paper Products;2675
2017;16;22.04.2017;12;Chemicals;10989
2017;16;22.04.2017;13;Petroleum & Petroleum Products;2926
2017;16;22.04.2017;14;Stone, Clay & Glass Products;2472
2017;16;22.04.2017;15;Coke;868
2017;16;22.04.2017;16;Primary Metal Products;2711
2017;16;22.04.2017;17;Automotive;8418
2017;16;22.04.2017;18;Iron & Steel Scrap;1436
2017;16;22.04.2017;19;Waste & Nonferrous Scrap;2760
2017;16;22.04.2017;20;All Other Carloads;1493
2017;16;22.04.2017;C;Containers;51419
2017;16;22.04.2017;T;Trailers;1847
2017;15;15.04.2017;01;Grain;2488
2017;15;15.04.2017;02;Farm Products (ex. Grain);225
2017;15;15.04.2017;03;Metallic ores;806
2017;15;15.04.2017;04;Coal;14665
